URL,Content creator,Username,Date added,Ads in Live,Facebook Page followers,Language,Blue verification,Videos published in the last 7 days,Median views per video (28 days)
www.facebook.com/993225337381854,Supercall,Supercall,2020-07-31,no,228314,English,yes,0,0
www.facebook.com/99408184109,The Dead Weather,Dead.Weather,2023-04-05,no,441523,English,yes,0,0
www.facebook.com/995010773855192,BILD BVB,BILD.BVB,2017-10-07,no,152906,German,yes,0,0
www.facebook.com/995493223861261,Khalid Gad - خالد جاد,Khalidgadmusic,2019-07-13,no,2957257,Arabic,yes,0,0
www.facebook.com/995514013868883,Mudcrutch,Mudcrutch,2023-04-23,no,27213,English,yes,0,0
www.facebook.com/995984127083266,Dueto Dos Rosas,duetodosrosas,2018-08-10,no,1184566,Spanish,yes,0,0
www.facebook.com/9960740757,Rubblebucket,rubblebucket,2023-04-23,no,57028,English,yes,0,0
www.facebook.com/997007207158112,يوسف قباني Youssef kabani,Youssefkabani.official,2021-11-12,yes,1656634,Arabic,yes,0,0
www.facebook.com/9972312428,The Miz,TheMizWWE,2023-07-21,no,3856403,English,yes,0,0
www.facebook.com/9977881231,Amandititita,amanditititaoficial,2022-09-02,no,51143,Spanish,yes,0,0
www.facebook.com/1000480473411281,Raees The Film,RaeesTheFilm,2017-10-07,no,480035,English,yes,0,0
www.facebook.com/1000512500015501,Mina Al Sheikhly,MinaAlSheikhly,2020-10-01,no,1195528,Arabic,yes,0,0
www.facebook.com/1000718216641305,Lioz shem tov,liozst,2023-07-31,no,156068,English,yes,0,0
www.facebook.com/10008197815,The Tragically Hip,TheTragicallyHip,2021-03-08,no,406242,English,yes,0,0
www.facebook.com/100100192912462,Sami Alhajj,sami.yahya.39,2023-06-27,no,73832,Arabic,yes,0,0
www.facebook.com/100102662194872,Ely Bell's,elybells.ff,2023-04-22,yes,465372,Spanish,yes,0,0
www.facebook.com/1001089913275023,Ovy on the Drums,OvyOnTheDrums,2021-02-07,no,336134,Spanish,yes,0,0
www.facebook.com/100112158522772,Aniglam,AniglamOfficial,2023-04-23,yes,106953,Spanish,yes,0,0
www.facebook.com/100118735117548,Çocukluk,cocuklukfox,2020-12-17,no,16082,Turkish,yes,0,0
www.facebook.com/100122416847604,Team2Moms,Team2Moms,2020-10-14,no,335156,English,yes,0,0
www.facebook.com/100125502676721,Nashawn Raines,Nashawnrainess,2023-04-27,no,72440,English,yes,0,0
www.facebook.com/100126151849586,Pheelz,pheelzonthebeat,2022-07-01,no,135733,English,yes,0,0
www.facebook.com/100127978919942,Jordan Pro League - الدوري الأردني للمحترفين,Jo.ProFootball,2023-02-14,no,66941,Arabic,yes,0,0
www.facebook.com/100135852689216,Chris Perry,TheRealChrisPerry,2023-02-28,no,2577298,English,yes,0,0
www.facebook.com/100142411856867,Samantha Sánchez,SamanthaSanchezOficial,2021-05-01,no,4738,Spanish,yes,0,0
www.facebook.com/100145143420998,S Moda,SModa.es,2020-01-08,no,556477,Spanish,yes,0,0
www.facebook.com/100154316782708,Turma da Mônica,turmadamonica,2020-03-26,no,1093513,Portuguese,yes,0,0
www.facebook.com/100154381459407,MBC Beauty Match,mbcbeautymatch,2023-02-20,no,1041917,Arabic,yes,0,0
www.facebook.com/100160098441925,آدم بنلمقدم,Adambenlemqadem,2023-01-07,no,223482,Arabic,yes,0,0
www.facebook.com/100165208056150,Tommaso Paradiso,tommasoparadiso83,2022-03-09,no,192154,Italian,yes,0,0
www.facebook.com/100166585017910,Rubel Das,rubeldasofficial123,2023-04-22,no,602550,English,yes,0,0
www.facebook.com/100170276701901,3ballmty,3BallMTY,2023-04-23,no,858793,Spanish,yes,0,0
www.facebook.com/100180791364754,Bizarrap,bizarrap,2023-04-05,no,2315976,Spanish,yes,0,0
www.facebook.com/100184439305,Fashion Week,fashionweek,2020-01-06,no,880603,English,yes,0,0
www.facebook.com/10018702564,HuffPost Black Voices,HuffPostBlackVoices,2023-04-05,no,1194937,English,yes,0,0
www.facebook.com/1001959066561337,The Voice India Kids,VoiceIndiaKids,2018-10-10,no,193665,English,yes,0,0
www.facebook.com/100203971546869,Adı Sevgi Dizisi,adisevgitv,2023-02-17,no,23331,Turkish,yes,0,0
www.facebook.com/100204736197896,Hossam Gamal,theartisthossam1,2023-04-18,no,117434,Arabic,yes,0,0
www.facebook.com/100212212739995,Duy Beni,duybenidizistartv,2022-08-01,no,212085,Turkish,yes,0,0
www.facebook.com/100222849078215,Kazara Aşk,kazaraaskstartv,2021-12-10,no,23742,Turkish,yes,0,0
www.facebook.com/100227970070412,Gandang Gabi Vice Yung Totoo,ABSCBNGGV,2018-11-20,no,4158729,Tagalog,yes,0,0
www.facebook.com/10023188844,Nipsey Hussle,nipseyhussle,2022-01-10,no,2723248,English,yes,0,0
www.facebook.com/100252695905646,Nour El Nabawy-نور النبوي,NourElNabawyofficial,2023-03-31,no,561093,Arabic,yes,0,0
www.facebook.com/100271951727138,MunaXmoci,munaxmoci,2020-07-16,yes,569021,Malay,yes,0,0
www.facebook.com/100273238447135,Vanessa Simmons,vanessajsimmonsxo,2023-04-23,no,13479,English,yes,0,0
www.facebook.com/100273275470272,مسلسل البراءه - Masumiyet,masumiyetarabic,2021-04-11,no,335629,Arabic,yes,0,0
www.facebook.com/100275072471179,Kaderimin Oyunu,kaderiminoyunustartv,2022-01-06,no,60279,Turkish,yes,0,0
www.facebook.com/100283465073994,Amar Una Vez Más,kalbimdekidenizenespanol,2021-05-14,no,22741,Spanish,yes,0,0
www.facebook.com/100287080166957,Dual Survival,DualSurvival,2017-12-12,no,285866,English,yes,0,0
www.facebook.com/100306451431587,Bangladesh Human Capital,bhc1557,2023-04-23,no,61776,Bengali,yes,0,0
www.facebook.com/100311863344896,Supachai Sukhanindr,drsupachai,2020-06-04,no,129087,Thai,yes,0,0
www.facebook.com/100343119491480,Rayees Mohi Ud Din,rayes.mohiuddin,2023-02-04,no,183098,English,yes,0,0
www.facebook.com/100344450058745,Amanda Cerny,MissAmandaCerny,2023-04-22,no,8842384,English,yes,0,0
www.facebook.com/10035000964,The Great Khali,TheGreatKhali,2020-07-31,no,3073381,English,yes,0,0
www.facebook.com/100375550229,HOCC,HOCCHOCC,2020-04-20,no,639354,Chinese,yes,0,0
www.facebook.com/100379396180477,Zeyad Mohamed Ibrahim,ddedo693,2023-04-18,no,391677,Arabic,yes,0,0
www.facebook.com/100381591660537,Irene Del Rosario,IreneDelRosari0,2022-04-24,no,249541,Spanish,yes,0,0
www.facebook.com/100396455423245,JakesFunny,JakesFunny,2022-09-13,no,171277,English,yes,0,0
www.facebook.com/100429741627978,Mohak Narang,Mohak.narang4,2023-04-22,no,591653,English,yes,0,0
www.facebook.com/1004371762925869,Lucas MotoVlog,lucasmotovlog9004,2023-07-20,no,397212,Portuguese,yes,0,0
www.facebook.com/100448591457712,Woodkid,WoodkidMusic,2023-04-22,no,570445,English,yes,0,0
www.facebook.com/100472052838216,AJ Pareja,ajmpareja,2023-07-19,no,221707,English,yes,0,0
www.facebook.com/100474724647732,T-Series Bhakti Sagar Tamil,tseriesbhaktisagartamil,2023-04-05,no,34528,English,yes,0,0
www.facebook.com/100483232010923,Antara Chakrabarty,antaraofficial,2022-10-28,no,145050,English,yes,0,0
www.facebook.com/100493982056753,Arden Jones,ardenjones,2023-04-23,no,3788,English,yes,0,0
www.facebook.com/100510405985502,Bir Küçük Gün Işığı,gunisigiatv,2022-11-24,no,33277,Turkish,yes,0,0
www.facebook.com/1005115062894395,Captain Nick,iamCaptainnick,2019-03-05,no,558508,English,yes,0,0
www.facebook.com/100511516695708,Kelly Key Oficial,oficialkellykey,2022-05-09,no,4852904,Portuguese,yes,0,0
www.facebook.com/100512571627874,Surendra Dotar - सुरेन्द्र दौतड़,DotarSurendra,2023-04-16,no,47047,Hindi,yes,0,0
www.facebook.com/100522024893420,Diana Lucía,dianaluciamx,2022-04-01,no,54654,Spanish,yes,0,0
www.facebook.com/10053803772,Cooking Light,CookingLight,2018-04-27,no,6226773,English,yes,0,0
www.facebook.com/100570926223076,DrNiranjan Samani,drniranjan.samani.5,2023-04-18,no,615522,English,yes,0,0
www.facebook.com/100604476193858,Nguyễn Bảo Ngọc,baongocbooyang,2023-03-08,no,102659,Vietnamese,yes,0,0
www.facebook.com/100605890127034,Aoife O'Donovan,aoifeodonovanofficial,2021-02-07,no,53395,English,yes,0,0
www.facebook.com/1006127306127324,"Amer ""Miracle-"" Barqawi",Amer.Barqawi.Miracle,2022-07-06,no,326444,English,yes,0,0
www.facebook.com/100615761733478,Kefaret,dizikefaret,2021-02-02,no,23567,Turkish,yes,0,0
www.facebook.com/100623279276110,Rubí,rubicantanteok,2023-03-04,no,394911,Spanish,yes,0,0
www.facebook.com/100632985694969,ياسمين صبري - Yasmine Sabri,YasmineActress,2023-07-12,no,318714,English,yes,0,0
www.facebook.com/100643348685,Field & Stream,fieldandstream,2019-05-08,no,1388958,English,yes,0,0
www.facebook.com/100644632879,BIG ASS Rockband,BIGASSrockband,2021-11-12,no,2890501,Thai,yes,0,0
www.facebook.com/100645091915117,Garza Crew,officialgarzacrew,2023-04-11,no,85817,English,yes,0,0
www.facebook.com/1006547059456786,Corinna Kopf,corinnakopff,2020-03-16,yes,1088764,English,yes,0,0
www.facebook.com/100664769507958,Bijori Barkatullah,bijori,2023-04-22,no,297708,English,yes,0,0
www.facebook.com/100666038987265,Mutfak Bahane,mutfakbahaneatvde,2022-01-24,no,43057,Turkish,yes,0,0
www.facebook.com/100669730063886,RuPaul's Drag Race All Stars,RuPaulsAllStarsDragRace,2019-12-23,no,528799,English,yes,0,0
www.facebook.com/1006911219330559,Esquire Politics,esqpolitics,2023-04-23,no,34122,English,yes,0,0
www.facebook.com/100696936181251,Karim Adel,karimAdel.Art,2023-04-22,no,126358,Arabic,yes,0,0
www.facebook.com/100707251787601,Ruşen Çakır,rusencakirmedyascope,2021-05-10,yes,23089,Turkish,yes,0,0
www.facebook.com/100718988959499,Hotboy Wes,HotboyWesOfficial,2023-04-05,no,33480,English,yes,0,0
www.facebook.com/100728221723851,Monohari Fashion,monohari.com.bd,2022-06-16,no,90879,Bengali,yes,0,0
www.facebook.com/100734655160724,Go Big Show,gobigshowtbs,2021-10-12,no,67783,English,yes,0,0
www.facebook.com/100735597937432,Dolo Tonight,dolotonight,2023-05-10,no,1646,English,yes,0,0
www.facebook.com/100755360213,PHL17,PHL17,2023-04-22,no,60190,English,yes,0,0
www.facebook.com/100755974781809,B.LEAGUE（Japan Professional Basketball League）,B.LEAGUEOFFICIALENGLISH,2022-10-04,yes,368044,English,yes,0,0
www.facebook.com/100760845218023,Masumiyet,masumiyetdizi,2023-07-31,no,22352,Turkish,yes,0,0
www.facebook.com/1007741659270557,Noor Stars,NoorStars,2019-04-04,no,3477159,Arabic,yes,0,0
www.facebook.com/1007831539297622,Alex Lange,ImAlexLange,2023-04-23,no,56228,English,yes,0,0
www.facebook.com/100798373300022,Gajen Nad,gajen.nad,2019-02-20,no,88353,English,yes,0,0
www.facebook.com/100805080910,Gaurav Gera,gauravgeraofficial,2017-12-12,no,1158712,Hindi,yes,0,0
www.facebook.com/100813608900036,Hari Sharranam Jun,SwamiRamgovinddas,2023-07-10,no,669335,Hindi,yes,0,0
www.facebook.com/100823019506685,王君萍,chun.wang.987,2023-06-29,no,931060,Chinese,yes,1,0
www.facebook.com/100825556915660,Xime Ponch,ximeponchoficial,2020-06-12,no,352279,Spanish,yes,0,0
www.facebook.com/100826708566439,Maha Ahmed,,2023-05-29,no,634828,Arabic,yes,0,0
www.facebook.com/100843691522298,Lynda Parra,lyndaparra18,2021-04-20,no,532124,Spanish,yes,0,0
www.facebook.com/1008496539183163,Mohamed Jimmy,mohamedjimmyofficial,2023-02-09,no,852492,Arabic,yes,0,0
www.facebook.com/100875081535693,Guerreros,guerrerosofmx,2020-07-16,no,1158015,Spanish,yes,0,0
www.facebook.com/100880794891039,Vinayak Mali,vinayakmali22,2022-12-13,no,440216,Marathi,yes,0,0
www.facebook.com/100888065124271,Perdóname - Beni Affet,beniaffetespanol,2023-04-22,no,665108,Spanish,yes,0,0
www.facebook.com/100925560369342,Vegan ist ungesund,VeganIstUngesund,2018-09-25,no,91781,German,yes,0,0
www.facebook.com/100940098251391,Uncle Tics,uncletics,2022-03-03,no,345353,English,yes,0,0
www.facebook.com/100964111290202,Angela Alarcon,angelaalarconofficial,2023-02-02,no,996513,English,yes,0,0
www.facebook.com/1009804299073475,Don Lemon,donlemon,2018-11-12,no,982140,English,yes,0,0
www.facebook.com/100996880053645,Shane Smith,viceshane,2018-02-06,no,422037,English,yes,0,0
www.facebook.com/101004228012724,مسلسل قوت القلوب,2otel2olob,2023-04-22,no,545828,Arabic,yes,0,0
www.facebook.com/1010123085665608,The Finest Hours,thefinesthoursmovie,2023-04-22,no,62947,English,yes,0,0
www.facebook.com/101028611363278,Roxanne Barcelo,IsangMorena,2020-04-09,no,1157728,English,yes,0,0
www.facebook.com/101030753268,RAF Camora,RAFCamora.official,2021-08-31,no,371222,German,yes,0,0
www.facebook.com/101039039013,Elias Chatzoudis Art,EliasChatzoudisDesign,2023-06-19,no,253727,English,yes,0,0
www.facebook.com/101069575474966,Wiplash,wiplashoficial,2023-01-03,no,138272,Spanish,yes,0,0
www.facebook.com/101074846103032,Nurse Johnn,nurse.johnn,2023-04-27,no,732113,,yes,0,0
www.facebook.com/101076818518911,Alejo,alejobaby,2023-04-23,no,13312,Spanish,yes,0,0
www.facebook.com/101083959932439,Quem,quem,2018-04-27,no,1383885,Portuguese,yes,0,0
www.facebook.com/101085291717971,Jake Cornell,JakeCornellMusic,2023-06-29,no,1090,English,yes,0,0
www.facebook.com/101094125841393,Khanyisa Jaceni,Khanyisa95,2022-08-07,no,369886,English,yes,0,0
www.facebook.com/101095868870589,ElKızı,elkizidizi,2022-03-15,no,21878,Turkish,yes,0,0
www.facebook.com/101097596950152,FloVolleyball,FloVolleyball,2023-04-23,no,40844,English,yes,0,0
www.facebook.com/101104699939090,BILD der FRAU,bildderfrau,2023-04-16,no,451841,German,yes,0,0
www.facebook.com/101123281717539,Alparslan: Büyük Selçuklu,uyanisbuyukselcuklu,2020-12-21,no,653292,Turkish,yes,0,0
www.facebook.com/101125512445582,ไมค์คู่ ไม่รู้ใคร,TheFeaturingShow,2022-04-29,no,65223,Thai,yes,0,0
www.facebook.com/101129148500877,مسلسل ضربة معلم,darbat.muealam,2020-12-27,no,918768,Arabic,yes,0,0
www.facebook.com/101150956676,Bertrand Chamayou,ChamayouBertrand,2021-02-24,no,9474,English,yes,0,0
www.facebook.com/10115115666,Ax Men on History,axmen,2017-12-12,no,491683,English,yes,0,0
www.facebook.com/101165868169,Friendly Fires,FriendlyFires,2021-02-07,no,290996,English,yes,0,0
www.facebook.com/101178801464050,Anette Michel,AnetteMichelTv,2021-06-06,no,159874,Spanish,yes,0,0
www.facebook.com/101186456656427,Record Union,recordunion,2023-04-22,no,14980,English,yes,0,0
www.facebook.com/101199329394923,Stiletto ستيلتو,mbcstiletto,2023-07-31,no,1054433,Arabic,yes,0,0
www.facebook.com/101202652873062,Taylan Kaya,Taylankayamusic1,2023-06-19,no,102362,Turkish,yes,0,0
www.facebook.com/101231626225006,Mina Atta,,2023-08-02,no,227094,English,yes,0,0
www.facebook.com/101242849169900,Kanye West,kanyewest,2023-04-05,no,570261,English,yes,0,0
www.facebook.com/101268509935965,Lavanderas Oficial,lavanderaoficial,2023-04-05,no,7368949,Spanish,yes,0,0
www.facebook.com/101277692761009,Sylhet Strikers,SylhetStrikers,2023-07-10,no,330417,Bengali,yes,0,0
www.facebook.com/101289302835789,اسلام سعد,EslamSaadOfficial,2023-07-11,no,1335668,English,yes,0,0
www.facebook.com/101298068445429,TRAMP STAMPS,trampstampsofficial,2023-06-09,no,1592,English,yes,0,0
www.facebook.com/101301085045765,Mateo Castro,mateocastromusic,2023-05-11,no,8838,Spanish,yes,0,0
www.facebook.com/101310192759319,Thupten Tsering,thupten.tsering.756,2023-06-19,no,103070,English,yes,0,0
www.facebook.com/1013169208736494,Nadao Content,NadaoContent,2019-07-03,no,877197,Thai,yes,0,0
www.facebook.com/101316931262986,Enchong Dee,TheEnchongDee,2020-06-05,no,707898,English,yes,0,0
www.facebook.com/101329601227347,T-Series Kids Hut - Cuentos en Español,TseriesKidsHutCuentosenEspanol,2022-01-31,no,442196,Spanish,yes,0,0
www.facebook.com/101367553327102,GM Live,gmliveonline,2023-04-23,no,241344,Thai,yes,0,0
www.facebook.com/101373115955396,Tithi Basu,tithi.basu.9,2023-04-18,no,311874,English,yes,0,0
www.facebook.com/101401299803,Perfume Genius,PerfumeGenius,2023-04-22,no,117386,English,yes,0,0
www.facebook.com/101412428603660,No Lore,noloremusic,2022-11-06,no,4285,English,yes,0,0
www.facebook.com/101426753295780,Hyperbits,Hyperbits,2023-07-17,no,45747,English,yes,0,0
www.facebook.com/101444402777432,George Keywood,keywoodyontheball,2023-04-22,no,49247,English,yes,0,0
www.facebook.com/10148199466,Kate Voegele,katevoegele,2020-11-18,no,598739,English,yes,0,0
www.facebook.com/101490531769504,Kimberly Drew,,2023-04-23,no,8584,English,yes,0,0
www.facebook.com/10150103648235105,Simon Dad,resimondesue,2022-08-23,no,5517805,German,yes,0,0
www.facebook.com/10150108358425545,POND,pondling,2023-04-05,no,152406,English,yes,0,0
www.facebook.com/10150114996930311,The Novice Chef,thenovicechef,2019-02-09,no,1555377,English,yes,0,0
www.facebook.com/10150131330970587,¡Es de Noche! ... Y ya Llegué,esdenoche,2023-04-05,no,913575,Spanish,yes,0,0
www.facebook.com/101511898631341,thefoldinglady,thefoldinglady,2022-12-19,no,88087,English,yes,0,0
www.facebook.com/1015149158500812,BuzzFeed Latam,BuzzFeedLatam,2022-04-11,no,4170210,Spanish,yes,0,0
www.facebook.com/1015238175227919,India Today Education,indiatodaygroupeducation,2019-08-26,no,637114,English,yes,0,0
www.facebook.com/1015320421851576,Mocci,moccialit,2023-04-16,no,103501,Arabic,yes,0,0
www.facebook.com/1015454495140783,Charly Pérez,SoyCharlyPerez,2020-09-23,no,156025,Spanish,yes,0,0
www.facebook.com/10154734140,IsKaNdEr,Iskandermusica,2023-03-02,no,162991,Spanish,yes,0,0
www.facebook.com/101560125604735,Yalnız Kurt,yalnizkurtatv,2022-02-20,no,81479,Turkish,yes,0,0
www.facebook.com/101567376665437,Ar-Kall,ArKallOficial,2023-05-29,no,666426,Spanish,yes,0,0
www.facebook.com/101582115876395,Antonio Puddy,,2023-04-18,no,353594,English,yes,0,0
www.facebook.com/101585646583392,Tec Review,tec.science,2022-08-25,no,638998,Spanish,yes,0,0
www.facebook.com/101589073214020,Anita Lerche,AnitaLercheMusic,2022-12-15,no,366628,English,yes,0,0
www.facebook.com/101589745450719,Kalp Yarası,kalpyarasiatv,2021-09-02,no,181830,Turkish,yes,0,0
www.facebook.com/101601241458284,Sen Çal Kapımı,sencalkapimi,2023-04-23,no,972113,Turkish,yes,0,0
www.facebook.com/101613023717,Gilbertito Santa Rosa,gilbertosantarosa,2023-04-23,no,3128709,Spanish,yes,0,0
www.facebook.com/1016406701811472,Lalo Ebratt,laloebrattofficial,2022-09-02,no,148657,Spanish,yes,0,0
www.facebook.com/101648151375318,Hatem Gameel - حاتم جميل,HatemGamelEG,2020-10-16,no,216859,Arabic,yes,0,0
www.facebook.com/1016499931743916,Adam Shamil,adamshamil94,2019-09-23,no,336927,English,yes,0,0
www.facebook.com/101650841186413,notnoen,notnoen,2022-10-01,yes,51666,English,yes,0,0
www.facebook.com/101669613347092,Chuck Black,WildlifeAndArt,2022-05-31,no,1336356,English,yes,0,0
www.facebook.com/101756682575344,Ben Bu Cihana Sığmazam atv,benbucihanatv,2022-10-25,no,69684,Turkish,yes,0,0
www.facebook.com/101760646583468,David Antoine,DavidAntoine,2022-11-29,no,504410,French,yes,0,0
www.facebook.com/101760857848611,Borodati Den,,2021-11-30,no,104563,Russian,yes,0,0
www.facebook.com/101775628789981,Penguinz0,bigmoistcr1tikal,2021-11-05,no,381409,English,yes,0,0
www.facebook.com/101781591801899,Huddy,huddy,2021-02-19,no,289487,English,yes,0,0
www.facebook.com/101785263434,luzdepp89,luzdepp89,2020-01-30,no,147005,Spanish,yes,0,0
www.facebook.com/101785515266639,Shane Profitt,TheShaneProfitt,2023-04-30,no,8688,English,yes,0,0
www.facebook.com/101824681349,Travy Joe,TravyJoeOficial,2021-02-07,no,206035,Spanish,yes,0,0
www.facebook.com/1018347041656867,Help Us Get Married,helpusgetmarried,2020-07-31,no,91782,English,yes,0,0
www.facebook.com/101848396576934,Dj Krizis,krizisdj,2022-09-02,no,86142,Spanish,yes,0,0
www.facebook.com/101877489873438,"Phil Robertson ""The Duck Commander""",OfficialPhilRobertson,2021-04-12,yes,3786447,English,yes,0,0
www.facebook.com/101890984945207,Dayana Jaimes,dayanajaimes55fb,2023-04-22,no,270975,Spanish,yes,0,0
www.facebook.com/101898682737540,Mandeep Singh,mandeepsingh2300,2023-02-27,no,15201,English,yes,0,0
www.facebook.com/101904424865287,Junior MasterChef Australia,JrMasterChefAU,2022-09-26,no,158208,English,yes,0,0
www.facebook.com/101916855100904,Indian Pro Music League,ipmlofficial,2022-01-14,no,152970,English,yes,0,0
www.facebook.com/101931712747790,Vince Tanada,vtanada,2023-06-19,no,132617,English,yes,1,0
www.facebook.com/101938203794,Los Caligaris,LosCaligarisOficial,2019-08-30,no,1184921,Spanish,yes,0,0
www.facebook.com/101968508007935,Reiley,Reileyofficial,2023-04-06,no,2795,English,yes,0,0
www.facebook.com/101988308126569,kingLuckss,kingLuckss,2020-07-09,yes,5325685,Tagalog,yes,0,0
www.facebook.com/102006108647752,ekkstacy,ekkstacy,2023-04-22,no,3477,English,yes,0,0
www.facebook.com/102021079149548,Tai Habersham,tai.habersham,2023-04-23,no,84746,English,yes,0,0
www.facebook.com/102036363200869,Yash,YashDasguptaA,2018-11-30,no,1686944,English,yes,0,0
www.facebook.com/102042553174595,Diddy - Dirty Money,DiddyDirtyMoney,2023-04-05,no,1349729,English,yes,0,0
www.facebook.com/1020551584692885,Rorro Echávez,rorroechavez,2021-10-02,no,1384144,Spanish,yes,0,0
www.facebook.com/102055988233539,Haymakers,haymakers.wave.tv,2020-07-22,yes,2024216,English,yes,0,0
www.facebook.com/102064888035225,برنامج المصحة - El Masa7a,ElMasa7aaa,2021-02-18,no,144884,Arabic,yes,0,0
